index,camera_time,body_time,requested_angle,wheel_angle,wheel_read_angle,applied_steer,speed_m_s,throttle,brake
192,7.719999827444553,7.719999999988677,-0.1311347299933602,-0.11225287379754745,-0.08894958946594377,-0.013684552162885666,1.973791197000096,0.3378606140613556,0.0
193,7.759999826550484,7.759999999988584,-0.13787395818453516,-0.11597380102222833,-0.11225287379754745,-0.017269672825932503,1.9737622551173224,0.33786264061927795,0.0
194,7.799999825656414,7.799999999988491,-0.1445261022286135,-0.10373626401893832,-0.11597380102222833,-0.01784212328493595,1.973763476656831,0.3378713130950928,0.0
195,7.839999824762344,7.839999999988398,-0.15108696048883877,-0.10042543765307882,-0.10373626401893832,-0.015959424898028374,1.97378460622342,0.3378709554672241,0.0
196,7.879999823868275,7.879999999988304,-0.1575523889865126,-0.11229189707846217,-0.10042543765307882,-0.01545006688684225,1.973797780752903,0.33786460757255554,0.0
197,7.919999822974205,7.919999999988211,-0.1639183040184196,-0.13166277920956437,-0.11229189707846217,-0.017275676131248474,1.9737872290181004,0.33786067366600037,0.0
198,7.959999822080135,7.959999999988118,-0.17018068473618253,-0.13472386697666702,-0.13166277920956437,-0.020255811512470245,1.9737586882629181,0.33786383271217346,0.0
199,7.999999821186066,7.999999999988025,-0.17633557568591562,-0.12461750867063756,-0.13472386697666702,-0.020726749673485756,1.9737564121776265,0.33787238597869873,0.0
200,8.039999820291996,8.039999999987932,-0.1823790893065755,-0.12196305047221556,-0.12461750867063756,-0.019171925261616707,1.9737771659210612,0.33787307143211365,0.0
201,8.079999819397926,8.07999999998784,-0.18830740838542573,-0.13171295641320938,-0.12196305047221556,-0.018763545900583267,1.9737933869077255,0.3378668427467346,0.0
202,8.119999818503857,8.119999999987746,-0.19411678846907224,-0.14762400902252568,-0.13171295641320938,-0.020263532176613808,1.9737810376369205,0.3378619849681854,0.0
203,8.159999817609787,8.159999999987653,-0.1998035602285393,-0.15012670351545623,-0.14762400902252568,-0.022711386904120445,1.9737574426970974,0.3378656804561615,0.0
204,8.199999816715717,8.19999999998756,-0.2053641317768971,-0.1418272633285313,-0.15012670351545623,-0.023096416145563126,1.9737557698176997,0.33787277340888977,0.0
205,8.239999815821648,8.239999999987466,-0.2107949909379737,-0.13968781459404295,-0.1418272633285313,-0.021819578483700752,1.973771465806684,0.33787328004837036,0.0
206,8.279999814927578,8.279999999987373,-0.2160927074647211,-0.14766061547647294,-0.13968781459404295,-0.0214904323220253,1.9737851279001133,0.3378685712814331,0.0
207,8.319999814033508,8.31999999998728,-0.2212539352058328,-0.16069403724260353,-0.14766061547647294,-0.02271701768040657,1.973784227644919,0.3378644585609436,0.0
208,8.359999813139439,8.359999999987187,-0.2262754142192452,-0.16272848678149776,-0.16069403724260353,-0.024722158908843994,1.973763074091285,0.3378647267818451,0.0
209,8.399999812245369,8.399999999987093,-0.23115397283118594,-0.1559159762235154,-0.16272848678149776,-0.025035152211785316,1.973762483225238,0.33787107467651367,0.0
210,8.4399998113513,8.439999999987,-0.2358865296394716,-0.15417932564936918,-0.1559159762235154,-0.023987073451280594,1.9737742583632916,0.337871253490448,0.0
211,8.47999981045723,8.479999999986907,-0.2404700954597872,-0.16066792630694793,-0.15417932564936918,-0.023719895631074905,1.9737877474737593,0.33786773681640625,0.0
212,8.51999980956316,8.519999999986814,-0.24490177521371945,-0.1712653760060068,-0.16066792630694793,-0.024718143045902252,1.9737796546842052,0.3378636837005615,0.0
213,8.55999980866909,8.55999999998672,-0.24917876975734976,-0.17288617620520766,-0.1712653760060068,-0.026348520070314407,1.9737640291816667,0.3378660976886749,0.0
214,8.59999980777502,8.599999999986627,-0.2532983776492538,-0.16735077142912785,-0.17288617620520766,-0.026597872376441956,1.9737587587477732,0.3378707766532898,0.0
215,8.639999806880951,8.639999999986534,-0.25725799685678985,-0.16595419849205195,-0.16735077142912785,-0.02574627287685871,1.9737757294208305,0.33787238597869873,0.0
216,8.679999805986881,8.67999999998644,-0.2610551263995983,-0.17114269814064337,-0.16595419849205195,-0.02553141489624977,1.973783004763064,0.33786728978157043,0.0
217,8.719999805092812,8.719999999986348,-0.26468736792927466,-0.1795542565852845,-0.17114269814064337,-0.02632964588701725,1.9737766162754267,0.33786508440971375,0.0
